"","GN14.1","GN14.2","GN14.3","GN14.4","GN14.5","GN14.6","GN14.7","GN14.8","GN14.9","GN14.10","GN18.1","GN18.2","GN18.3","GN18.4","GN18.5","GN18.6","GN18.7","GN18.8","GN18.9","GN18.10","GN41.1","GN41.2","GN41.3","GN41.4","GN41.5","GN41.6","GN41.7","GN41.8","GN41.9","GN41.10","GN81.1","GN81.2","GN81.3","GN81.4","GN81.5","GN81.6","GN81.7","GN81.8","GN81.9","GN81.10","MF.1","MF.2","MF.3","MF.4","MF.5","MF.6","MF.7","MF.8","MF.9","MF.10","OT16.1","OT16.2","OT16.3","OT16.4","OT16.5","OT16.6","OT16.7","OT16.8","OT16.9","OT16.10","TLC1.1","TLC1.2","TLC1.3","TLC1.4","TLC1.5","TLC1.6","TLC1.7","TLC1.8","TLC1.9","TLC1.10","TLC2.1","TLC2.2","TLC2.3","TLC2.4","TLC2.5","TLC2.6","TLC2.7","TLC2.8","TLC2.9","TLC2.10","TN.1","TN.2","TN.3","TN.4","TN.5","TN.6","TN.7","TN.8","TN.9","TN.10"
"74",5,5,2,3,6,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,7,6,4,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,4,3,3,4,1,2,6,5,5,1,2,1,2,1,1,2,0,2,0,0,0,1,1,0,0,0
"75",6,6,5,7,6,6,3,3,6,2,0,0,0,0,0,0,0,0,0,0,6,8,8,5,5,4,4,5,5,2,0,0,0,0,0,0,0,0,0,0,8,6,6,8,3,7,5,6,4,4,0,0,2,0,0,0,0,1,0,0,7,4,6,5,4,6,6,7,5,3,4,5,4,4,9,5,4,2,4,4,0,1,3,1,2,2,0,0,0,0
"76",5,2,3,5,4,4,3,3,1,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,4,4,1,6,1,0,0,0,0,0,0,0,0,0,0,5,5,1,5,4,3,3,1,5,2,1,0,0,0,0,1,1,1,0,0,3,3,3,6,2,3,3,4,1,5,4,3,4,1,4,3,3,1,5,1,1,0,1,0,0,0,0,0,0,0
"77",4,3,4,4,3,4,3,0,3,3,0,0,0,0,0,0,0,0,0,0,4,3,1,2,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,6,4,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,3,2,3,4,0,2,2,1,4,3,6,2,3,5,3,3,3,2,5,1,0,0,0,0,0,0,0,0,0,0
"78",12,13,11,8,9,4,9,3,6,8,0,0,0,0,0,0,0,0,0,0,13,11,5,9,6,8,7,7,15,8,0,0,0,0,0,0,0,0,0,0,12,10,8,7,8,3,11,10,7,6,2,0,1,0,0,0,0,0,0,0,14,12,16,11,7,9,6,4,4,11,12,7,10,4,9,8,9,7,3,6,1,0,0,1,1,0,0,0,1,2
"79",6,4,4,2,4,3,1,2,5,3,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,3,4,2,4,5,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,4,3,2,1,1,4,1,2,4,2,5,2,4,3,0,1,2,4,0,1,0,1,0,1,0,0,0,1,0
"80",11,5,11,6,8,6,6,3,6,6,0,0,0,0,0,0,0,0,0,0,3,6,8,7,6,6,4,3,7,4,0,0,0,0,0,0,0,0,0,0,4,3,6,12,2,5,5,5,2,5,2,0,0,0,0,0,0,0,1,0,7,7,7,7,2,5,7,2,4,4,4,4,5,4,6,4,7,3,5,4,0,0,0,0,0,0,0,0,2,0
"81",4,6,8,11,4,2,8,5,3,4,0,0,0,0,0,0,0,0,0,0,11,5,5,9,5,5,3,5,2,3,0,0,0,0,0,0,0,0,0,0,5,6,6,5,5,5,5,2,2,1,0,1,0,1,1,0,4,0,0,1,5,3,7,3,4,6,7,2,5,7,10,5,3,7,3,2,5,3,4,3,0,0,1,0,1,1,1,0,0,0
"82",2,2,1,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,2,4,0,3,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,2,1,0,1,0,2,1,2,0,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0
"83",6,7,2,4,3,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,7,5,7,6,7,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,4,2,4,9,5,7,4,2,1,1,0,1,2,0,0,0,0,0,1,0,6,7,2,6,1,1,2,6,2,2,4,2,6,6,6,3,2,8,2,3,1,0,1,0,1,0,0,0,0,0
"84",7,9,8,5,7,6,9,8,9,4,0,0,0,0,0,0,0,0,0,0,6,12,7,4,5,11,10,10,5,5,0,0,0,0,0,0,0,0,0,0,6,7,7,7,5,6,7,8,8,8,0,0,0,0,0,1,1,0,0,0,7,8,9,9,6,9,9,5,6,7,2,6,3,7,5,6,4,8,7,5,0,0,0,2,0,0,0,1,0,1
"85",8,3,10,9,4,9,5,6,3,4,0,0,0,0,0,0,0,0,0,0,8,6,7,6,7,10,4,6,7,6,0,0,0,0,0,0,0,0,0,0,8,6,7,5,6,6,7,6,7,4,1,0,1,0,1,0,0,1,0,2,2,8,5,14,9,4,9,5,6,4,10,7,5,6,2,6,6,4,4,3,1,2,2,0,0,2,2,2,1,0
"86",3,2,2,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,4,3,0,2,0,0,2,2,2,3,3,4,2,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0
"87",5,4,5,6,1,3,2,4,3,2,0,0,0,0,0,0,0,0,0,0,8,6,5,2,5,5,3,5,4,3,0,0,0,0,0,0,0,0,0,0,3,4,2,2,3,2,0,4,4,2,0,0,0,0,0,0,0,0,0,2,5,3,6,3,6,3,3,3,5,6,4,7,1,2,5,3,7,4,4,0,1,0,0,0,0,0,0,0,0,0
"88",3,5,3,3,4,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,5,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,2,3,4,3,2,2,0,0,0,0,0,1,0,0,0,0,0,3,6,2,1,5,1,3,2,1,1,2,3,0,3,2,3,2,2,3,0,1,0,1,0,2,0,0,0,0,1
"89",1,1,1,0,0,4,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,3,4,3,0,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,2,2,1,1,2,3,2,2,2,0,0,2,1,2,1,0,1,0,0,0,1,1,1,0,1
"90",5,5,3,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,5,2,4,1,2,4,2,3,1,0,0,0,0,0,0,0,0,0,0,3,4,4,3,2,3,2,1,2,2,1,1,0,0,0,0,0,0,1,0,5,4,4,5,4,4,1,2,3,3,4,7,3,3,1,1,2,0,2,4,0,1,0,0,0,0,0,0,0,0
"91",2,5,5,5,4,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0,5,3,2,2,4,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,5,2,2,1,1,3,4,4,3,3,0,0,0,0,0,0,0,0,1,2,4,3,2,0,2,4,1,4,2,3,3,3,3,5,3,3,1,3,3,4,0,0,0,1,0,2,0,0,0,0
"92",3,3,4,4,3,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,3,4,5,4,2,3,2,3,5,3,0,0,0,0,0,0,0,0,0,0,5,6,6,4,4,4,0,4,2,1,0,0,1,0,0,0,0,1,1,0,3,1,4,4,3,4,4,2,2,4,2,2,4,5,3,2,4,0,1,3,1,0,0,0,0,0,1,0,0,0
"93",5,3,7,3,7,5,2,2,2,4,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,5,6,5,6,6,5,5,1,3,6,0,0,0,0,0,1,0,1,0,0,6,8,5,4,6,4,5,6,6,5,2,4,11,8,5,3,5,3,3,3,1,0,0,0,0,1,0,1,0,0
"94",2,3,6,4,6,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,3,4,6,7,4,7,6,2,3,2,0,0,0,0,0,0,0,0,0,0,4,5,4,4,3,3,6,3,2,7,0,0,0,0,2,0,1,0,0,0,2,1,2,1,3,4,4,3,4,0,5,2,2,4,5,4,0,2,4,2,0,0,0,0,0,0,0,0,2,0
"95",8,3,5,7,6,5,3,5,10,5,0,0,0,0,0,0,0,0,0,0,9,4,5,4,2,8,4,3,3,5,0,0,0,0,0,0,0,0,0,0,4,6,5,7,4,7,7,7,6,4,0,0,0,1,0,0,0,0,0,0,1,5,6,4,6,5,8,6,5,6,3,5,3,2,5,4,2,2,3,5,0,0,0,0,1,0,0,0,0,0
"96",2,4,1,3,3,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,4,4,6,1,4,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0,4,4,3,2,2,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5,3,3,2,3,2,1,3,1,3,3,4,3,3,3,1,1,1,3,3,0,0,0,0,0,0,2,0,1,0
"97",8,3,4,3,7,6,6,5,5,4,0,0,0,0,0,0,0,0,0,0,7,7,7,2,6,6,2,4,3,6,0,0,0,0,0,0,0,0,0,0,6,4,3,8,3,7,2,3,4,6,1,0,0,0,0,0,0,0,1,0,6,7,8,5,5,2,8,3,2,2,7,5,5,5,6,1,6,3,2,3,1,0,0,0,0,0,0,0,0,0
"98",5,5,5,4,4,3,6,5,3,4,0,0,0,0,0,0,0,0,0,0,4,6,3,4,0,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,5,3,5,4,3,3,2,6,5,1,0,1,0,0,0,0,0,0,0,0,3,3,5,3,4,3,3,4,7,5,1,7,3,3,2,1,3,1,3,5,0,0,0,0,0,0,0,2,0,0
"99",8,7,5,5,8,4,4,6,3,3,0,0,0,0,0,0,0,0,0,0,9,4,6,10,6,3,3,6,2,4,0,0,0,0,0,0,0,0,0,0,6,8,7,5,7,7,7,10,8,2,0,2,0,0,0,1,0,0,0,0,9,9,7,5,1,5,6,4,6,3,8,8,4,7,3,7,3,5,5,7,0,0,0,0,0,1,1,0,1,0
"100",10,6,3,8,10,6,3,3,6,3,0,0,0,0,0,0,0,0,0,0,7,8,4,10,7,4,5,5,2,5,0,0,0,0,0,0,0,0,0,0,4,9,4,6,9,6,8,7,4,7,0,1,1,0,0,0,0,0,1,0,9,11,7,8,6,3,5,9,7,6,5,8,8,6,3,9,4,3,6,3,0,0,1,0,0,1,0,0,0,0
"101",4,9,3,3,6,0,2,5,3,8,0,0,0,0,0,0,0,0,0,0,8,5,4,4,5,5,2,6,6,5,0,0,0,0,0,0,0,0,0,0,3,9,7,4,6,4,8,9,3,2,0,0,1,0,0,1,0,0,0,0,5,4,4,9,4,6,6,5,3,6,5,7,7,6,8,4,1,4,4,5,1,5,1,0,0,1,0,0,0,0
"102",6,6,4,5,7,4,1,4,5,2,0,0,0,0,0,0,0,0,0,0,6,7,6,6,3,2,2,4,3,2,0,0,0,0,0,0,0,0,0,0,5,10,4,3,4,3,3,5,2,2,0,0,1,1,0,0,0,0,0,0,4,4,2,3,6,1,5,5,3,2,3,4,5,4,1,3,5,6,3,2,1,0,1,0,0,1,0,0,0,0
"103",0,4,2,1,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,2,3,1,2,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,4,3,1,2,2,2,1,1,1,4,2,2,3,1,1,2,1,3,1,0,0,0,0,0,1,0,0,0
"104",6,7,6,6,8,4,5,3,4,3,0,0,0,0,0,0,0,0,0,0,7,8,6,8,3,4,6,3,3,2,0,0,0,0,0,0,0,0,0,0,6,3,2,5,8,6,5,4,5,1,0,1,0,0,0,0,0,0,0,0,5,8,4,5,9,4,6,3,5,4,2,5,8,6,5,4,3,5,5,3,0,0,0,0,1,0,0,1,0,0
"105",3,2,2,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,4,2,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,2,4,2,1,0,2,5,1,0,0,0,0,0,0,1,0,1,0,4,2,4,2,2,1,1,3,2,2,5,1,2,1,1,3,4,0,0,2,0,0,0,0,0,2,0,0,0,0
"106",8,6,9,6,6,6,8,8,6,6,0,0,0,0,0,0,0,0,0,0,7,10,12,8,9,5,7,7,7,5,0,0,0,0,0,0,0,0,0,0,11,9,8,11,8,8,9,6,4,6,1,1,0,1,0,0,1,0,0,0,10,13,7,13,7,9,12,8,5,2,6,8,10,4,14,8,7,9,6,8,0,1,1,2,1,2,1,0,0,0
"107",1,2,6,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,2,1,4,3,1,3,1,1,0,5,2,3,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"108",6,2,2,2,3,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,2,1,4,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,4,2,0,4,1,0,0,0,0,0,0,0,0,1,1,3,4,2,2,0,3,4,2,2,0,3,3,2,3,0,0,2,2,1,2,0,0,0,0,0,0,1,1,0,0
"109",8,4,3,6,4,7,4,2,6,4,0,0,0,0,0,0,0,0,0,0,4,7,6,2,5,1,5,4,3,8,0,0,0,0,0,0,0,0,0,0,11,6,8,5,6,5,5,9,6,2,0,0,1,0,0,1,0,0,0,0,5,6,6,7,7,7,5,3,3,6,8,4,4,6,9,5,7,6,5,1,1,1,0,0,0,0,0,0,0,1
"110",9,6,6,7,6,10,9,7,6,7,0,0,0,0,0,0,0,0,0,0,7,5,11,6,6,6,5,3,8,7,0,0,0,0,0,0,0,0,0,0,6,10,10,4,9,8,5,8,6,6,0,0,0,0,0,0,0,1,0,0,7,6,7,8,10,11,9,3,5,4,5,12,4,5,7,4,9,1,5,6,2,0,0,0,0,0,0,0,0,1
"111",6,9,9,9,10,7,3,5,8,6,0,0,0,0,0,0,0,0,0,0,10,6,4,7,9,8,1,6,4,4,0,0,0,0,0,0,0,0,0,0,6,7,8,12,4,7,8,7,8,3,1,1,0,1,0,0,1,1,0,0,9,7,5,7,10,5,6,6,7,4,6,6,5,5,7,5,7,5,5,6,0,0,1,0,0,1,1,0,0,0
"112",6,4,7,8,7,6,4,6,6,3,0,0,0,0,0,0,0,0,0,0,5,7,8,3,9,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,5,8,8,8,7,5,5,5,1,3,0,0,1,1,1,0,0,0,0,0,6,2,5,8,6,6,4,4,3,7,7,4,4,7,5,7,3,5,4,4,0,1,0,0,1,0,0,0,0,0
"113",4,9,5,6,3,3,9,2,7,5,0,0,0,0,0,0,0,0,0,0,3,9,1,6,8,8,8,6,5,4,0,0,0,0,0,0,0,0,0,0,7,9,9,4,4,6,7,5,4,7,0,1,0,0,0,0,0,1,0,0,5,6,9,4,2,5,7,6,7,4,7,2,6,6,6,5,6,2,4,2,0,0,1,2,0,0,0,0,1,0
"114",6,8,9,11,7,7,4,8,3,3,0,0,0,0,0,0,0,0,0,0,14,2,6,6,8,6,8,8,2,9,0,0,0,0,0,0,0,0,0,0,10,9,7,12,5,5,5,5,4,4,0,1,0,1,0,0,0,0,0,0,5,5,6,8,10,8,6,6,4,7,11,6,3,6,7,9,3,3,4,7,0,1,0,1,0,0,3,0,2,0
"115",8,4,7,10,9,2,11,13,9,4,0,0,0,0,0,0,0,0,0,0,9,8,6,6,12,10,10,7,8,5,0,0,0,0,0,0,0,0,0,0,13,10,9,10,7,9,11,4,3,3,0,1,0,0,1,0,0,0,0,0,9,7,9,7,9,10,6,5,5,5,8,7,6,10,7,7,4,11,6,3,3,0,1,1,0,0,1,2,1,0
"116",6,6,8,6,8,11,2,6,6,6,0,0,0,0,0,0,0,0,0,0,8,7,9,9,10,3,8,7,7,6,0,0,0,0,0,0,0,0,0,0,9,9,10,11,8,7,8,5,6,5,0,0,0,0,0,0,1,0,0,0,9,9,5,2,8,9,4,7,6,1,8,5,5,7,5,5,6,6,3,5,1,1,0,0,0,1,0,0,0,0
"117",7,4,4,5,5,5,8,5,2,3,0,0,0,0,0,0,0,0,0,0,6,6,7,7,4,1,2,4,4,3,0,0,0,0,0,0,0,0,0,0,3,5,9,3,5,4,4,6,3,5,3,0,2,0,0,0,0,0,0,0,4,5,3,6,5,4,4,5,2,3,2,4,3,8,3,4,8,4,4,2,0,0,1,0,0,1,0,1,0,1
"118",18,24,20,14,17,13,8,16,14,14,0,0,0,0,0,0,0,0,0,0,23,18,18,21,15,16,13,10,15,8,0,0,0,0,0,0,0,0,0,0,28,20,18,20,13,15,18,16,10,11,1,4,1,0,0,0,0,1,1,0,17,12,19,20,19,22,15,9,13,9,25,15,21,12,12,14,13,13,12,5,2,1,3,2,0,0,0,3,0,0
"119",7,6,2,4,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,6,2,2,4,5,4,2,1,0,0,0,0,0,0,0,0,0,0,1,9,6,9,2,4,5,1,5,1,0,0,0,0,0,0,0,0,0,0,6,5,1,3,6,6,5,3,4,4,5,4,4,0,5,3,5,6,2,2,0,1,1,0,0,0,0,0,1,0
"120",6,7,9,4,5,3,6,4,3,3,0,0,0,0,0,0,0,0,0,0,6,6,8,5,4,7,4,5,4,6,0,0,0,0,0,0,0,0,0,0,6,6,8,5,6,4,4,6,6,6,0,1,1,0,1,0,0,0,0,0,5,4,7,4,5,5,3,5,4,5,5,5,6,4,4,3,4,6,5,6,1,2,0,1,0,0,0,0,1,0
"121",5,2,6,4,4,4,6,2,3,3,0,0,0,0,0,0,0,0,0,0,6,3,2,3,4,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,4,3,4,3,1,2,3,2,3,3,0,0,0,0,1,0,0,0,0,0,3,1,1,3,1,3,6,5,0,3,1,4,4,2,3,4,5,2,4,0,0,0,0,1,0,0,1,0,0,1
"122",6,4,2,6,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,1,4,2,4,2,2,5,0,0,0,0,0,0,0,0,0,0,5,3,4,3,5,2,3,2,2,2,3,3,2,2,5,2,2,1,1,3,0,0,2,0,0,0,0,0,0,0
"123",8,3,5,3,1,4,2,1,4,3,0,0,0,0,0,0,0,0,0,0,3,5,5,5,4,2,1,4,2,3,0,0,0,0,0,0,0,0,0,0,2,5,3,5,5,1,7,4,5,1,0,0,0,0,0,0,0,1,2,0,4,2,3,3,4,4,5,6,3,3,4,5,4,4,7,4,3,2,1,4,0,0,0,0,0,0,0,1,1,0
"124",5,6,5,9,2,5,5,5,3,4,0,0,0,0,0,0,0,0,0,0,5,4,3,9,4,7,2,3,4,4,0,0,0,0,0,0,0,0,0,0,3,3,4,2,6,2,4,7,4,6,1,0,0,0,0,0,0,0,1,0,5,4,8,6,6,5,4,3,1,5,5,2,2,4,6,4,3,2,4,2,0,2,1,0,0,0,0,0,0,0
"125",3,2,4,2,3,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,4,4,5,4,2,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,9,5,8,3,4,1,3,4,3,4,0,1,0,0,0,0,0,0,0,0,4,6,2,4,4,2,3,3,2,2,4,5,3,1,4,2,1,3,1,1,1,2,0,0,0,1,1,1,0,0
"126",3,2,3,1,3,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,2,1,3,2,0,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,0,1,2,2,1,0,1,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0
"127",3,4,6,7,4,3,7,5,3,2,0,0,0,0,0,0,0,0,0,0,5,5,2,7,5,7,5,6,5,2,0,0,0,0,0,0,0,0,0,0,6,6,5,3,4,5,4,3,4,5,0,1,0,0,0,0,0,0,0,0,5,4,5,4,4,6,4,6,5,5,4,2,6,5,4,3,4,4,2,0,0,1,0,0,0,1,0,0,1,0
"128",4,2,4,5,8,7,4,3,5,4,0,0,0,0,0,0,0,0,0,0,3,2,4,5,6,2,4,3,4,2,0,0,0,0,0,0,0,0,0,0,4,3,5,5,6,6,8,3,1,4,0,0,0,0,0,0,0,0,0,0,3,4,3,2,5,7,3,2,1,2,4,3,4,0,4,4,4,1,3,6,0,0,1,0,1,0,0,1,0,0
"129",7,11,5,6,3,9,7,6,3,8,0,0,0,0,0,0,0,0,0,0,5,8,8,9,5,3,4,9,7,6,0,0,0,0,0,0,0,0,0,0,10,11,10,4,6,9,9,6,2,5,0,1,0,0,0,0,0,0,0,0,11,6,6,5,7,8,5,4,5,4,4,5,8,2,9,4,2,5,5,6,0,0,1,0,0,0,0,0,0,0
"130",5,5,8,7,8,8,6,5,3,4,0,0,0,0,0,0,0,0,0,0,8,4,5,11,1,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,6,9,4,8,5,8,4,4,2,2,3,1,0,0,0,0,0,0,1,0,10,5,6,4,5,4,2,5,3,4,9,2,9,5,4,4,4,6,3,6,0,0,0,0,0,0,1,2,0,0
"131",4,4,1,6,8,5,4,2,7,6,0,0,0,0,0,0,0,0,0,0,7,10,8,7,4,7,6,9,0,5,0,0,0,0,0,0,0,0,0,0,6,4,6,3,1,11,5,5,7,8,1,1,0,0,0,0,0,1,2,0,11,3,6,5,5,8,6,6,3,6,5,9,7,8,6,6,6,4,4,1,0,0,1,1,0,0,0,0,0,0
"132",6,7,5,4,4,5,6,3,4,2,0,0,0,0,0,0,0,0,0,0,10,4,5,4,3,4,8,5,2,4,0,0,0,0,0,0,0,0,0,0,5,6,3,3,8,5,6,2,6,1,0,0,0,1,0,0,0,1,0,0,6,4,5,6,7,1,3,3,4,3,7,5,3,3,4,7,2,4,3,3,0,1,0,1,2,0,0,1,0,0
"133",5,6,5,11,4,7,6,3,3,6,0,0,0,0,0,0,0,0,0,0,8,7,11,5,4,6,6,5,2,5,0,0,0,0,0,0,0,0,0,0,6,8,6,2,6,8,5,5,3,7,0,2,0,0,0,0,0,0,0,0,9,4,6,5,6,4,6,5,5,4,8,5,9,9,5,6,4,4,8,4,0,0,2,1,0,1,0,0,0,2
"134",9,8,5,6,3,1,3,7,4,6,0,0,0,0,0,0,0,0,0,0,8,9,7,5,3,4,9,3,6,7,0,0,0,0,0,0,0,0,0,0,16,5,10,5,4,6,5,6,3,7,0,3,0,0,1,1,0,1,1,0,12,14,8,10,5,4,4,3,1,8,7,11,4,3,4,3,7,2,8,3,1,1,1,0,0,0,1,0,1,0
"135",15,14,8,12,12,12,11,12,4,7,0,0,0,0,0,0,0,0,0,0,16,15,12,11,7,8,6,6,9,8,0,0,0,0,0,0,0,0,0,0,12,15,12,10,7,12,8,9,9,9,0,1,0,0,1,0,2,0,0,0,14,11,11,12,7,7,11,8,4,7,16,15,10,10,10,7,5,5,10,7,1,1,1,0,0,1,0,0,0,1
"136",2,5,2,3,3,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,3,4,2,5,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,5,4,3,3,4,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,3,5,2,5,2,1,2,4,0,3,4,3,3,3,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0
"137",5,2,3,3,2,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,4,2,2,6,4,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,6,3,4,4,2,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,6,3,5,2,1,1,4,2,2,1,2,3,3,4,3,3,4,2,2,1,0,0,0,0,0,0,1,0,0,0
"138",1,1,3,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,2,0,1,2,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,1,0,2,0,1,1,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"139",27,26,18,29,24,25,30,24,20,9,0,0,0,0,0,0,0,0,0,0,35,27,27,19,27,23,30,30,20,21,0,0,0,0,0,0,0,0,0,0,35,29,29,33,33,41,30,28,26,18,0,2,1,0,1,1,0,0,0,0,33,28,24,31,30,16,20,22,15,17,27,36,26,27,27,18,21,20,24,11,2,0,1,7,3,2,0,1,2,1
"140",5,10,6,12,5,5,7,3,10,5,0,0,0,0,0,0,0,0,0,0,10,8,5,6,5,8,10,10,5,5,0,0,0,0,0,0,0,0,0,0,9,7,9,4,4,7,8,5,6,5,1,1,0,1,2,0,0,0,0,0,7,9,6,7,7,7,10,6,3,2,5,4,8,7,8,6,6,5,8,7,1,1,0,1,0,0,0,0,0,0
"141",8,8,3,4,5,4,3,5,4,3,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,1,2,5,7,3,0,0,0,0,0,0,0,0,0,0,8,5,9,5,4,3,4,5,3,4,0,1,0,0,0,0,0,0,1,0,3,7,3,2,3,3,2,4,1,3,7,7,6,5,6,2,4,4,7,3,1,0,0,0,0,0,0,0,1,0
"142",9,13,6,5,11,8,8,11,7,5,0,0,0,0,0,0,0,0,0,0,14,8,9,5,6,9,8,8,7,4,0,0,0,0,0,0,0,0,0,0,10,9,9,8,12,6,9,6,6,5,1,1,0,0,0,0,1,0,0,0,5,11,7,7,10,4,9,7,4,9,8,10,6,8,6,8,5,8,4,7,0,0,1,0,0,0,0,0,1,1
"143",6,2,9,4,4,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,3,6,2,3,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,7,6,7,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,4,7,5,3,4,1,1,3,3,4,3,2,2,3,3,1,4,2,2,2,0,0,0,0,0,1,0,0,0,0
"144",9,10,5,10,10,7,5,10,5,5,0,0,0,0,0,0,0,0,0,0,12,11,6,7,11,6,10,6,6,4,0,0,0,0,0,0,0,0,0,0,11,4,10,9,4,8,9,8,8,5,2,0,1,0,1,0,0,0,0,0,11,8,8,9,8,11,10,8,8,2,9,7,8,7,7,6,8,6,7,2,0,0,0,0,1,0,1,1,0,0
"145",14,13,10,12,10,9,10,8,12,8,0,0,0,0,0,0,0,0,0,0,10,12,12,10,7,13,8,7,17,8,0,0,0,0,0,0,0,0,0,0,14,15,9,17,11,13,10,9,11,8,2,1,2,0,1,0,0,2,0,0,14,12,11,9,9,9,9,6,6,8,11,12,8,10,14,7,6,3,9,12,0,0,1,1,0,0,2,0,2,1
"146",11,6,9,9,9,9,7,7,5,6,0,0,0,0,0,0,0,0,0,0,14,9,7,9,8,6,7,6,8,6,0,0,0,0,0,0,0,0,0,0,9,9,9,12,7,8,8,4,4,4,0,1,0,0,0,0,0,0,0,0,9,7,10,9,6,5,9,10,6,7,10,11,11,12,10,7,8,8,5,1,2,0,0,1,0,0,0,0,0,0
